Country,Year,Month,Region,Fires_Count,Burned_Area_Km,Cause,Temperature_C,Humidity_Percent,Wind_Speed_kmh,Period,Latitude,Longitude,Fires_Count_transform,Burned_Area_Km_transform,Temperature_C_transform,Wind_Speed_kmh_transform,Humidity_Percent_transform
Turkey,1952,October,Mugla,126.0,36.15,Lightning,40.0,0.69,33.0,"[1951, 1961)",37.2154,28.3634,4.844187086458591,3.614963771163768,3.713572066704308,3.5263605246161616,0.5247285289349821
Turkey,1952,May,Antalya,467.0,991.59,Climate Change,32.0,0.64,14.0,"[1951, 1961)",36.8969,30.7133,6.148468295917647,6.900317688550909,3.49650756146648,2.70805020110221,0.494696241836107
Turkey,1952,October,Izmir,390.0,214.3,Unknown,39.0,0.54,15.0,"[1951, 1961)",38.4237,27.1428,5.968707559985366,5.372032404370318,3.688879454113936,2.772588722239781,0.4317824164255378
Spain,1952,October,Catalonia,80.0,273.19,Lightning,44.0,0.45,58.0,"[1951, 1961)",41.5912,1.5209,4.394449154672439,5.613821296733053,3.80666248977032,4.07753744390572,0.371563556432483
Spain,1952,June,Andalusia,168.0,787.55,Human,48.0,0.2,15.0,"[1951, 1961)",37.5443,4.7278,5.1298987149230735,6.670195815933567,3.8918202981106265,2.772588722239781,0.1823215567939546
USA,1952,June,California,372.0,902.79,Human,34.0,0.82,41.0,"[1951, 1961)",36.7783,-118.755997,5.921578419643816,6.806597032521191,3.5553480614894135,3.737669618283368,0.598836501088704
USA,1952,May,Texas,29.0,939.26,Climate Change,40.0,0.44,39.0,"[1951, 1961)",31.9686,-98.5456116,3.4011973816621555,6.84615643276318,3.713572066704308,3.688879454113936,0.3646431135879092
USA,1952,October,Oregon,456.0,49.7,Deforestation,49.0,0.37,34.0,"[1951, 1961)",43.8041,-120.737257,6.124683390894205,3.9259259105971376,3.912023005428146,3.5553480614894135,0.3148107398400335
Brazil,1952,October,Amazonas,42.0,691.01,Human,42.0,0.82,39.0,"[1951, 1961)",-3.0967614,-65.8561,3.7612001156935624,6.539600406380309,3.7612001156935624,3.688879454113936,0.598836501088704
Brazil,1952,August,Mato Grosso,409.0,196.47,Human,20.0,0.45,16.0,"[1951, 1961)",-12.2115009,-55.5716547,6.016157159698354,5.285586674069219,3.044522437723423,2.833213344056216,0.371563556432483
Greece,1952,August,Athens,391.0,766.86,Deforestation,28.0,0.7,30.0,"[1951, 1961)",37.9755648,23.7348324,5.971261839790462,6.64360742486386,3.367295829986474,3.4339872044851463,0.5306282510621704
Greece,1952,August,Crete,158.0,913.5,Unknown,16.0,0.21,36.0,"[1951, 1961)",35.3084952,24.4633423,5.0689042022202315,6.818377467830921,2.833213344056216,3.610917912644224,0.1906203596086497
Australia,1952,June,New South Wales,372.0,238.65,Human,35.0,0.19,36.0,"[1951, 1961)",-31.8759835,147.2869493,5.921578419643816,5.47917952560564,3.58351893845611,3.610917912644224,0.173953307123438
Australia,1952,October,Victoria,345.0,818.48,Climate Change,46.0,0.09,19.0,"[1951, 1961)",-36.5986096,144.6780052,5.846438775057725,6.708669992760998,3.8501476017100584,2.995732273553991,0.0861776962410523
Portugal,1952,September,Lisbon,76.0,118.55,Unknown,48.0,0.78,52.0,"[1951, 1961)",38.7077507,-9.1365919,4.343805421853684,4.783734693904334,3.8918202981106265,3.970291913552122,0.5766133643039938
Portugal,1952,May,Porto,253.0,172.75,Human,48.0,0.79,24.0,"[1951, 1961)",41.1502195,-8.6103497,5.537334267018537,5.157617484444901,3.8918202981106265,3.218875824868201,0.5822156198526637
Italy,1952,August,Sicily,90.0,380.3,Lightning,34.0,0.81,66.0,"[1951, 1961)",37.587794,14.155048,4.51085950651685,5.943586466863518,3.5553480614894135,4.204692619390966,0.5933268452777344
Italy,1952,August,Sardinia,328.0,39.11,Unknown,16.0,0.32,27.0,"[1951, 1961)",40.0912813,9.0305773,5.796057750765372,3.6916256797819615,2.833213344056216,3.332204510175204,0.2776317365982795
Russia,1952,August,Siberia,95.0,557.85,Deforestation,49.0,0.78,54.0,"[1951, 1961)",61.0137,99.1967,4.564348191467836,6.32588110083162,3.912023005428146,4.007333185232471,0.5766133643039938
Russia,1952,May,Far East,258.0,479.36,Unknown,18.0,0.09,69.0,"[1951, 1961)",63.3109,135.0,5.556828061699537,6.174535822792483,2.9444389791664403,4.248495242049359,0.0861776962410523
Canada,1952,August,British Columbia,127.0,468.64,Human,28.0,0.15,30.0,"[1951, 1961)",55.001251,-125.002441,4.852030263919617,6.151966443762011,3.367295829986474,3.4339872044851463,0.1397619423751586
Canada,1952,June,Alberta,218.0,35.47,Deforestation,40.0,0.47,37.0,"[1951, 1961)",55.001251,-115.002136,5.389071729816501,3.596490004820589,3.713572066704308,3.6375861597263857,0.3852624007906449
France,1952,September,Corsica,404.0,423.13,Deforestation,46.0,0.1,57.0,"[1951, 1961)",42.188098,9.0683139,6.003887067106539,6.050040012012211,3.8501476017100584,4.060443010546419,0.0953101798043248
France,1952,October,Provence,287.0,379.3,Deforestation,39.0,0.5,42.0,"[1951, 1961)",44.0145,6.2116,5.662960480135946,5.940960414934214,3.688879454113936,3.7612001156935624,0.4054651081081644
China,1952,May,Yunnan,346.0,872.85,Unknown,37.0,0.55,40.0,"[1951, 1961)",25.0453,102.7097,5.849324779946859,6.77290873621237,3.6375861597263857,3.713572066704308,0.4382549309311553
China,1952,May,Sichuan,270.0,160.45,Lightning,27.0,0.58,30.0,"[1951, 1961)",30.6509,104.0757,5.602118820879701,5.084195497204284,3.332204510175204,3.4339872044851463,0.4574248470388754
India,1952,October,Madhya Pradesh,429.0,31.52,Human,27.0,0.41,15.0,"[1951, 1961)",22.9734,78.6569,6.063785208687608,3.48185528467961,3.332204510175204,2.772588722239781,0.3435897043900769
India,1952,September,Assam,77.0,971.95,Deforestation,47.0,0.75,20.0,"[1951, 1961)",26.2006,92.9376,4.356708826689592,6.880332693404165,3.871201010907891,3.044522437723423,0.5596157879354227
Turkey,1953,June,Mugla,466.0,743.89,Human,33.0,0.55,55.0,"[1951, 1961)",37.2154,28.3634,6.1463292576688975,6.6132365564713655,3.5263605246161616,4.02535169073515,0.4382549309311553
Turkey,1953,July,Antalya,350.0,73.48,Unknown,33.0,0.31,49.0,"[1951, 1961)",36.8969,30.7133,5.860786223465865,4.310530632968812,3.5263605246161616,3.912023005428146,0.2700271372130601
Turkey,1953,August,Izmir,253.0,760.22,Human,21.0,0.33,44.0,"[1951, 1961)",38.4237,27.1428,5.537334267018537,6.634922409380562,3.091042453358316,3.80666248977032,0.2851789422336624
Spain,1953,September,Catalonia,98.0,839.24,Deforestation,22.0,0.46,43.0,"[1951, 1961)",41.5912,1.5209,4.59511985013459,6.73368756531452,3.1354942159291497,3.784189633918261,0.3784364357202451
Spain,1953,September,Andalusia,158.0,956.05,Lightning,34.0,0.2,4.0,"[1951, 1961)",37.5443,4.7278,5.0689042022202315,6.863855636692119,3.5553480614894135,1.6094379124341005,0.1823215567939546
USA,1953,October,California,479.0,480.5,Lightning,48.0,0.49,23.0,"[1951, 1961)",36.7783,-118.755997,6.173786103901937,6.17690623123818,3.8918202981106265,3.1780538303479458,0.3987761199573678
USA,1953,July,Texas,450.0,964.68,Unknown,37.0,0.64,56.0,"[1951, 1961)",31.9686,-98.5456116,6.111467339502679,6.872832516392871,3.6375861597263857,4.04305126783455,0.494696241836107
USA,1953,September,Oregon,212.0,187.15,Human,40.0,0.53,64.0,"[1951, 1961)",43.8041,-120.737257,5.3612921657094255,5.237239517039447,3.713572066704308,4.174387269895637,0.4252677354043441
Brazil,1953,September,Amazonas,77.0,705.78,Human,15.0,0.73,57.0,"[1951, 1961)",-3.0967614,-65.8561,4.356708826689592,6.560719443497366,2.772588722239781,4.060443010546419,0.5481214085096876
Brazil,1953,May,Mato Grosso,240.0,827.29,Unknown,40.0,0.32,41.0,"[1951, 1961)",-12.2115009,-55.5716547,5.484796933490655,6.7193633346109,3.713572066704308,3.737669618283368,0.2776317365982795
Greece,1953,October,Athens,31.0,607.11,Deforestation,35.0,0.68,31.0,"[1951, 1961)",37.9755648,23.7348324,3.4657359027997265,6.410355786654558,3.58351893845611,3.4657359027997265,0.5187937934151676
Greece,1953,June,Crete,103.0,163.58,Unknown,41.0,0.34,39.0,"[1951, 1961)",35.3084952,24.4633423,4.6443908991413725,5.1033967741775665,3.737669618283368,3.688879454113936,0.29266961396282
Australia,1953,September,New South Wales,64.0,218.97,Lightning,43.0,0.64,22.0,"[1951, 1961)",-31.8759835,147.2869493,4.174387269895637,5.393491173417632,3.784189633918261,3.1354942159291497,0.494696241836107
Australia,1953,May,Victoria,493.0,733.02,Lightning,26.0,0.79,2.0,"[1951, 1961)",-36.5986096,144.6780052,6.202535517187923,6.5985362761997,3.295836866004329,1.0986122886681098,0.5822156198526637
Portugal,1953,June,Lisbon,263.0,136.66,Climate Change,37.0,0.13,56.0,"[1951, 1961)",38.7077507,-9.1365919,5.575949103146316,4.924786876970218,3.6375861597263857,4.04305126783455,0.1222176327242492
Portugal,1953,October,Porto,376.0,224.33,Deforestation,41.0,0.43,28.0,"[1951, 1961)",41.1502195,-8.6103497,5.932245187448011,5.41756599436603,3.737669618283368,3.367295829986474,0.3576744442718159
Italy,1953,October,Sicily,294.0,172.84,Unknown,45.0,0.54,21.0,"[1951, 1961)",37.587794,14.155048,5.68697535633982,5.158135335948174,3.828641396489095,3.091042453358316,0.4317824164255378
Italy,1953,July,Sardinia,355.0,361.25,Climate Change,23.0,0.13,64.0,"[1951, 1961)",40.0912813,9.0305773,5.87493073085203,5.8923345812007915,3.1780538303479458,4.174387269895637,0.1222176327242492
Russia,1953,September,Siberia,388.0,531.13,Lightning,40.0,0.18,39.0,"[1951, 1961)",61.0137,99.1967,5.963579343618446,6.276887820392638,3.713572066704308,3.688879454113936,0.1655144384775733
Russia,1953,June,Far East,140.0,927.43,Climate Change,42.0,0.5,49.0,"[1951, 1961)",63.3109,135.0,4.948759890378168,6.833494987536113,3.7612001156935624,3.912023005428146,0.4054651081081644
Canada,1953,October,British Columbia,88.0,538.9,Human,21.0,0.12,3.0,"[1951, 1961)",55.001251,-125.002441,4.48863636973214,6.291383937224241,3.091042453358316,1.3862943611198906,0.1133286853070031
Canada,1953,May,Alberta,56.0,871.84,Climate Change,31.0,0.42,7.0,"[1951, 1961)",55.001251,-115.002136,4.04305126783455,6.771752262982928,3.4657359027997265,2.0794415416798357,0.3506568716131693
France,1953,August,Corsica,183.0,484.28,Climate Change,36.0,0.34,3.0,"[1951, 1961)",42.188098,9.0683139,5.214935757608986,6.1847260439402705,3.610917912644224,1.3862943611198906,0.29266961396282
France,1953,June,Provence,40.0,930.99,Climate Change,23.0,0.69,51.0,"[1951, 1961)",44.0145,6.2116,3.713572066704308,6.837322085014295,3.1780538303479458,3.951243718581427,0.5247285289349821
China,1953,June,Yunnan,47.0,184.0,Climate Change,33.0,0.13,38.0,"[1951, 1961)",25.0453,102.7097,3.871201010907891,5.220355825078324,3.5263605246161616,3.6635616461296463,0.1222176327242492
China,1953,July,Sichuan,96.0,183.27,Human,38.0,0.32,37.0,"[1951, 1961)",30.6509,104.0757,4.574710978503383,5.21640207334677,3.6635616461296463,3.6375861597263857,0.2776317365982795
India,1953,August,Madhya Pradesh,324.0,711.74,Unknown,28.0,0.43,9.0,"[1951, 1961)",22.9734,78.6569,5.783825182329737,6.569116697529504,3.367295829986474,2.302585092994046,0.3576744442718159
India,1953,August,Assam,275.0,13.86,Lightning,31.0,0.9,65.0,"[1951, 1961)",26.2006,92.9376,5.62040086571715,2.698673039289613,3.4657359027997265,4.189654742026425,0.6418538861723948
Turkey,1954,August,Mugla,214.0,546.83,Climate Change,30.0,0.73,3.0,"[1951, 1961)",37.2154,28.3634,5.3706380281276624,6.305965019842053,3.4339872044851463,1.3862943611198906,0.5481214085096876
Turkey,1954,August,Antalya,352.0,607.64,Human,41.0,0.35,42.0,"[1951, 1961)",36.8969,30.7133,5.8664680569332965,6.411226959916971,3.737669618283368,3.7612001156935624,0.300104592450338
Turkey,1954,August,Izmir,51.0,34.92,Lightning,43.0,0.05,58.0,"[1951, 1961)",38.4237,27.1428,3.951243718581427,3.581294243433999,3.784189633918261,4.07753744390572,0.048790164169432
Spain,1954,June,Catalonia,32.0,879.93,Lightning,36.0,0.45,20.0,"[1951, 1961)",41.5912,1.5209,3.49650756146648,6.780978167614865,3.610917912644224,3.044522437723423,0.371563556432483
Spain,1954,May,Andalusia,182.0,480.4,Deforestation,48.0,0.43,8.0,"[1951, 1961)",37.5443,4.7278,5.209486152841421,6.1766985253489715,3.8918202981106265,2.1972245773362196,0.3576744442718159
USA,1954,August,California,361.0,360.5,Unknown,29.0,0.28,27.0,"[1951, 1961)",36.7783,-118.755997,5.8916442118257715,5.890262041598819,3.4011973816621555,3.332204510175204,0.2468600779315258
USA,1954,September,Texas,222.0,379.69,Lightning,24.0,0.21,3.0,"[1951, 1961)",31.9686,-98.5456116,5.407171771460119,5.941985395641304,3.218875824868201,1.3862943611198906,0.1906203596086497
USA,1954,September,Oregon,31.0,18.11,Lightning,23.0,0.9,24.0,"[1951, 1961)",43.8041,-120.737257,3.4657359027997265,2.950211758252182,3.1780538303479458,3.218875824868201,0.6418538861723948
Brazil,1954,May,Amazonas,31.0,768.59,Climate Change,31.0,0.88,44.0,"[1951, 1961)",-3.0967614,-65.8561,3.4657359027997265,6.645857905504084,3.4657359027997265,3.80666248977032,0.6312717768418579
Brazil,1954,August,Mato Grosso,343.0,962.9,Unknown,21.0,0.74,26.0,"[1951, 1961)",-12.2115009,-55.5716547,5.840641657373398,6.870987554789923,3.091042453358316,3.295836866004329,0.5538851132264376
Greece,1954,May,Athens,63.0,112.48,Human,31.0,0.9,63.0,"[1951, 1961)",37.9755648,23.7348324,4.1588830833596715,4.73162660994065,3.4657359027997265,4.1588830833596715,0.6418538861723948
Greece,1954,May,Crete,433.0,509.33,Unknown,16.0,0.7,15.0,"[1951, 1961)",35.3084952,24.4633423,6.073044534100405,6.235057575289601,2.833213344056216,2.772588722239781,0.5306282510621704
Australia,1954,September,New South Wales,249.0,418.83,Unknown,46.0,0.59,29.0,"[1951, 1961)",-31.8759835,147.2869493,5.521460917862246,6.039849867434441,3.8501476017100584,3.4011973816621555,0.4637340162321401
Australia,1954,October,Victoria,221.0,129.03,Lightning,17.0,0.05,18.0,"[1951, 1961)",-36.5986096,144.6780052,5.402677381872279,4.867765193063229,2.8903717578961645,2.9444389791664403,0.048790164169432
Portugal,1954,October,Lisbon,52.0,564.81,Climate Change,33.0,0.38,50.0,"[1951, 1961)",38.7077507,-9.1365919,3.970291913552122,6.338258332801066,3.5263605246161616,3.9318256327243257,0.3220834991691133
Portugal,1954,June,Porto,435.0,226.02,Deforestation,39.0,0.3,57.0,"[1951, 1961)",41.1502195,-8.6103497,6.077642243349034,5.425038119327193,3.688879454113936,4.060443010546419,0.262364264467491
Italy,1954,October,Sicily,274.0,320.49,Human,18.0,0.83,33.0,"[1951, 1961)",37.587794,14.155048,5.616771097666572,5.772966438994861,2.9444389791664403,3.5263605246161616,0.6043159668533296
Italy,1954,June,Sardinia,338.0,274.85,Human,34.0,0.78,11.0,"[1951, 1961)",40.0912813,9.0305773,5.82600010738045,5.61985723971844,3.5553480614894135,2.4849066497880004,0.5766133643039938
Russia,1954,July,Siberia,220.0,270.13,Climate Change,42.0,0.31,41.0,"[1951, 1961)",61.0137,99.1967,5.3981627015177525,5.602598410655186,3.7612001156935624,3.737669618283368,0.2700271372130601
Russia,1954,May,Far East,131.0,454.44,Unknown,21.0,0.13,17.0,"[1951, 1961)",63.3109,135.0,4.882801922586371,6.121263984642827,3.091042453358316,2.8903717578961645,0.1222176327242492
Canada,1954,September,British Columbia,358.0,941.75,Deforestation,39.0,0.61,52.0,"[1951, 1961)",55.001251,-125.002441,5.883322388488279,6.848801136138467,3.688879454113936,3.970291913552122,0.4762341789963716
Canada,1954,September,Alberta,388.0,788.43,Deforestation,31.0,0.41,14.0,"[1951, 1961)",55.001251,-115.002136,5.963579343618446,6.671311166053628,3.4657359027997265,2.70805020110221,0.3435897043900769
France,1954,October,Corsica,479.0,24.87,Human,46.0,0.12,57.0,"[1951, 1961)",42.188098,9.0683139,6.173786103901937,3.2530839961979376,3.8501476017100584,4.060443010546419,0.1133286853070031
France,1954,September,Provence,108.0,905.5,Unknown,35.0,0.9,43.0,"[1951, 1961)",44.0145,6.2116,4.6913478822291435,6.809591030194905,3.58351893845611,3.784189633918261,0.6418538861723948
China,1954,June,Yunnan,462.0,865.79,Human,31.0,0.34,27.0,"[1951, 1961)",25.0453,102.7097,6.137727054086234,6.764796732908993,3.4657359027997265,3.332204510175204,0.29266961396282
China,1954,September,Sichuan,385.0,223.53,Deforestation,35.0,0.21,47.0,"[1951, 1961)",30.6509,104.0757,5.955837369464831,5.414009328544109,3.58351893845611,3.871201010907891,0.1906203596086497
India,1954,September,Madhya Pradesh,441.0,749.55,Climate Change,33.0,0.75,66.0,"[1951, 1961)",22.9734,78.6569,6.091309882077698,6.6208062711061855,3.5263605246161616,4.204692619390966,0.5596157879354227
India,1954,September,Assam,381.0,265.37,Lightning,16.0,0.63,6.0,"[1951, 1961)",26.2006,92.9376,5.945420608606575,5.5848863197123455,2.833213344056216,1.9459101490553132,0.4885800148186709
Turkey,1955,September,Mugla,291.0,115.67,Deforestation,44.0,0.52,7.0,"[1951, 1961)",37.2154,28.3634,5.676753802268282,4.759349436835766,3.80666248977032,2.0794415416798357,0.418710334858185
Turkey,1955,September,Antalya,276.0,163.04,Unknown,45.0,0.38,65.0,"[1951, 1961)",36.8969,30.7133,5.6240175061873385,5.100110300523858,3.828641396489095,4.189654742026425,0.3220834991691133
Turkey,1955,September,Izmir,135.0,441.4,Deforestation,25.0,0.29,43.0,"[1951, 1961)",38.4237,27.1428,4.912654885736052,6.092214450208125,3.258096538021482,3.784189633918261,0.2546422183735807
Spain,1955,June,Catalonia,178.0,943.66,Climate Change,24.0,0.26,30.0,"[1951, 1961)",41.5912,1.5209,5.187385805840755,6.850825074394594,3.218875824868201,3.4339872044851463,0.2311117209633866
Spain,1955,May,Andalusia,65.0,990.83,Deforestation,15.0,0.69,63.0,"[1951, 1961)",37.5443,4.7278,4.189654742026425,6.899551721631449,2.772588722239781,4.1588830833596715,0.5247285289349821
USA,1955,October,California,107.0,157.75,Climate Change,36.0,0.94,54.0,"[1951, 1961)",36.7783,-118.755997,4.68213122712422,5.067330637772801,3.610917912644224,4.007333185232471,0.6626879730752367
USA,1955,October,Texas,164.0,934.21,Lightning,45.0,0.16,39.0,"[1951, 1961)",31.9686,-98.5456116,5.10594547390058,6.840771103000605,3.828641396489095,3.688879454113936,0.1484200051182732
USA,1955,July,Oregon,198.0,434.15,Climate Change,25.0,0.29,36.0,"[1951, 1961)",43.8041,-120.737257,5.293304824724492,6.075690799235523,3.258096538021482,3.610917912644224,0.2546422183735807
Brazil,1955,July,Amazonas,282.0,51.28,Deforestation,46.0,0.76,65.0,"[1951, 1961)",-3.0967614,-65.8561,5.645446897643238,3.956613888756021,3.8501476017100584,4.189654742026425,0.5653138090500605
Brazil,1955,August,Mato Grosso,110.0,681.99,Lightning,18.0,0.24,10.0,"[1951, 1961)",-12.2115009,-55.5716547,4.709530201312334,6.5264802181751715,2.9444389791664403,2.3978952727983707,0.2151113796169455
Greece,1955,June,Athens,362.0,78.04,Unknown,33.0,0.18,22.0,"[1951, 1961)",37.9755648,23.7348324,5.8944028342648505,4.369954053439613,3.5263605246161616,3.1354942159291497,0.1655144384775733
Greece,1955,July,Crete,297.0,67.41,Human,21.0,0.18,7.0,"[1951, 1961)",35.3084952,24.4633423,5.697093486505405,4.2255190127729065,3.091042453358316,2.0794415416798357,0.1655144384775733
Australia,1955,September,New South Wales,19.0,173.23,Lightning,15.0,0.73,21.0,"[1951, 1961)",-31.8759835,147.2869493,2.995732273553991,5.160376265434814,2.772588722239781,3.091042453358316,0.5481214085096876
Australia,1955,June,Victoria,246.0,946.93,Lightning,28.0,0.09,6.0,"[1951, 1961)",-36.5986096,144.6780052,5.5093883366279774,6.854280659866292,3.367295829986474,1.9459101490553132,0.0861776962410523
Portugal,1955,September,Lisbon,207.0,811.08,Unknown,29.0,0.23,65.0,"[1951, 1961)",38.7077507,-9.1365919,5.337538079701318,6.699598857476175,3.4011973816621555,4.189654742026425,0.2070141693843261
Portugal,1955,October,Porto,166.0,434.19,Human,26.0,0.93,57.0,"[1951, 1961)",41.1502195,-8.6103497,5.117993812416755,6.075782717336559,3.295836866004329,4.060443010546419,0.6575200029167942
Italy,1955,May,Sicily,206.0,584.6,Lightning,32.0,0.49,57.0,"[1951, 1961)",37.587794,14.155048,5.332718793265369,6.3726369626471016,3.49650756146648,4.060443010546419,0.3987761199573678
